timestamp_ms,raw_x_ut,raw_y_ut,raw_z_ut,cal_x_ut,cal_y_ut,cal_z_ut
17168,-18.2983,-23.8464,-38.2874,-6.9458,-0.4007,-15.7515
17178,-18.3044,-23.8770,-37.9333,-6.9538,-0.4200,-15.4740
17188,-18.2983,-23.9502,-38.5620,-6.9410,-0.4884,-15.9686
17198,-18.2861,-23.8586,-38.1409,-6.9377,-0.4086,-15.6368
17208,-18.1763,-23.9136,-38.1653,-6.8510,-0.4551,-15.6580
17218,-18.2678,-23.7915,-38.7207,-6.9183,-0.3632,-16.0912
17228,-18.2495,-23.9197,-38.1714,-6.9078,-0.4589,-15.6621
17238,-18.3899,-23.9441,-38.3606,-7.0146,-0.4790,-15.8094
17248,-18.2678,-23.8892,-38.2629,-6.9216,-0.4353,-15.7333
17258,-18.3716,-23.8708,-38.3789,-7.0014,-0.4205,-15.8229
17268,-18.3167,-24.0234,-38.5742,-6.9539,-0.5473,-15.9791
17278,-18.3350,-23.8647,-38.1042,-6.9759,-0.4122,-15.6077
17288,-18.3472,-23.8770,-38.2629,-6.9835,-0.4241,-15.7323
17298,-18.3899,-23.9502,-38.7146,-7.0106,-0.4891,-16.0874
17308,-18.2922,-24.0356,-38.2751,-6.9379,-0.5532,-15.7448
17318,-18.2495,-23.8464,-38.1775,-6.9090,-0.3999,-15.6658
17328,-18.2800,-23.8464,-38.3484,-6.9309,-0.4019,-15.7996
17338,-18.3044,-23.7976,-38.3301,-6.9509,-0.3618,-15.7843
17348,-18.2556,-23.7366,-38.3789,-6.9134,-0.3141,-15.8222
17358,-18.3167,-23.7488,-38.5193,-6.9592,-0.3250,-15.9319
17368,-18.2922,-23.9014,-38.1531,-6.9415,-0.4431,-15.6470
17378,-18.2129,-23.8525,-38.3728,-6.8783,-0.4083,-15.8196
17388,-18.2800,-23.8281,-38.4644,-6.9299,-0.3888,-15.8904
17398,-18.2007,-23.7854,-38.5864,-6.8676,-0.3575,-15.9864
17408,-18.2495,-23.9075,-38.1409,-6.9083,-0.4486,-15.6379
17418,-18.2861,-23.9624,-38.0859,-6.9365,-0.4915,-15.5952
17428,-18.2373,-23.7976,-38.6169,-6.8956,-0.3672,-16.0102
17438,-18.2617,-23.8647,-38.2141,-6.9178,-0.4150,-15.6947
17448,-18.3350,-23.7915,-38.0859,-6.9774,-0.3528,-15.5922
17458,-18.2556,-23.7549,-38.4827,-6.9120,-0.3304,-15.9039
17468,-18.3105,-23.9624,-38.2935,-6.9532,-0.4941,-15.7579
17478,-18.3105,-23.7366,-38.1104,-6.9591,-0.3093,-15.6108
17488,-18.3533,-23.7976,-38.2202,-6.9901,-0.3594,-15.6975
17498,-18.2861,-23.7854,-38.4583,-6.9355,-0.3542,-15.8849
17508,-18.2922,-23.9380,-38.2629,-6.9397,-0.4743,-15.7338
17518,-18.3105,-23.7610,-38.1470,-6.9583,-0.3295,-15.6399
17528,-18.2617,-23.7976,-38.4399,-6.9165,-0.3642,-15.8710
17538,-18.3411,-23.8220,-38.5864,-6.9762,-0.3846,-15.9854
17548,-18.3167,-23.7976,-38.2568,-6.9612,-0.3605,-15.7266
17558,-18.2617,-23.9075,-38.1409,-6.9178,-0.4484,-15.6378
17568,-18.2739,-23.6755,-38.5864,-6.9265,-0.2676,-15.9840
17578,-18.3044,-23.8281,-38.5620,-6.9479,-0.3898,-15.9668
17588,-18.3350,-23.8586,-38.1592,-6.9755,-0.4080,-15.6507
17598,-18.3716,-23.9746,-38.0249,-7.0034,-0.4990,-15.5466
17608,-18.3472,-23.8953,-38.0981,-6.9850,-0.4365,-15.6032
17618,-18.2800,-23.8647,-38.2751,-6.9314,-0.4156,-15.7424
17628,-18.2739,-23.9136,-38.2751,-6.9258,-0.4551,-15.7432
17638,-18.3594,-23.8342,-38.4399,-6.9918,-0.3920,-15.8704
17648,-18.2495,-23.7671,-38.6719,-6.9050,-0.3431,-16.0527
17658,-18.2861,-24.0051,-38.1104,-6.9355,-0.5263,-15.6150
17668,-18.1641,-23.7915,-38.4827,-6.8401,-0.3615,-15.9055
17678,-18.2556,-23.9685,-38.6169,-6.9069,-0.5047,-16.0125
17744,-18.2739,-23.9014,-38.4949,-6.9236,-0.4484,-15.9155
17754,-18.2983,-23.8708,-38.3301,-6.9449,-0.4210,-15.7854
17764,-18.3350,-23.8403,-38.3118,-6.9741,-0.3955,-15.7702
17774,-18.2800,-23.8098,-38.4399,-6.9305,-0.3737,-15.8709
17784,-18.2739,-23.7305,-38.1653,-6.9301,-0.3058,-15.6543
17794,-18.2617,-23.7610,-38.1592,-6.9201,-0.3305,-15.6500
17804,-18.2068,-23.8647,-38.0737,-6.8766,-0.4139,-15.5851
17814,-18.2739,-23.9502,-38.5254,-6.9224,-0.4883,-15.9401
17824,-18.3411,-23.8953,-38.2385,-6.9787,-0.4386,-15.7134
17834,-18.1763,-23.9624,-38.2263,-6.8495,-0.4954,-15.7066
17844,-18.2800,-23.7061,-38.3240,-6.9335,-0.2883,-15.7784
17854,-18.2800,-23.7610,-38.5559,-6.9301,-0.3360,-15.9613
17864,-18.3044,-23.9319,-38.2202,-6.9498,-0.4685,-15.7000
17874,-18.2800,-23.7305,-38.1042,-6.9355,-0.3048,-15.6063
17884,-18.3838,-23.8281,-38.5925,-7.0093,-0.3889,-15.9899
17894,-18.3105,-23.9380,-38.4033,-6.9525,-0.4760,-15.8437
17904,-18.3105,-23.7427,-38.1836,-6.9582,-0.3153,-15.6684
17914,-18.3594,-23.8464,-38.7756,-6.9880,-0.4068,-16.1341
17924,-18.2556,-23.9990,-38.4460,-6.9082,-0.5268,-15.8788
17934,-18.3594,-23.9746,-38.2141,-6.9919,-0.5020,-15.6952
17944,-18.3838,-23.8708,-38.1897,-7.0129,-0.4175,-15.6743
17954,-18.3716,-23.6938,-38.2141,-7.0062,-0.2753,-15.6910
17964,-18.2251,-23.9197,-38.2996,-6.8874,-0.4612,-15.7630
17974,-18.2251,-23.8831,-38.1287,-6.8899,-0.4292,-15.6283
17984,-18.1824,-23.9319,-38.6902,-6.8498,-0.4775,-16.0702
17994,-18.3533,-23.8464,-38.1775,-6.9897,-0.3981,-15.6647
18004,-18.2800,-23.7671,-38.0737,-6.9352,-0.3339,-15.5829
18014,-18.1946,-23.8647,-38.2446,-6.8652,-0.4166,-15.7194
18024,-18.3716,-23.8708,-38.3484,-7.0017,-0.4200,-15.7990
18034,-18.2861,-23.8708,-38.0981,-6.9379,-0.4178,-15.6035
18044,-18.2678,-23.9380,-38.5132,-6.9180,-0.4784,-15.9304
18054,-18.3777,-23.8770,-38.5742,-7.0039,-0.4281,-15.9763
18064,-18.2922,-23.8098,-38.1409,-6.9432,-0.3691,-15.6361
18074,-18.2373,-23.8831,-38.3301,-6.8972,-0.4319,-15.7862
18084,-18.3044,-23.9319,-38.5071,-6.9467,-0.4727,-15.9252
18094,-18.3838,-23.7244,-38.4460,-7.0126,-0.3031,-15.8734
18104,-18.3167,-23.9319,-38.3972,-6.9574,-0.4709,-15.8388
18114,-18.2190,-23.9380,-38.3240,-6.8821,-0.4764,-15.7825
18124,-18.3472,-23.6877,-38.4583,-6.9846,-0.2744,-15.8828
18134,-18.1702,-23.7915,-38.1653,-6.8483,-0.3568,-15.6563
18144,-18.2861,-23.8953,-38.2507,-6.9358,-0.4397,-15.7236
18154,-18.2922,-23.8525,-38.4033,-6.9397,-0.4074,-15.8427
18164,-18.2739,-23.8403,-38.2324,-6.9275,-0.3954,-15.7086
18174,-18.3594,-23.8831,-38.2385,-6.9932,-0.4285,-15.7131
18184,-18.2434,-23.7671,-38.2751,-6.9045,-0.3374,-15.7414
18194,-18.1824,-23.8342,-38.4705,-6.8538,-0.3955,-15.8963
18204,-18.2800,-23.8464,-38.2202,-6.9323,-0.4000,-15.6990
18214,-18.1580,-23.8220,-38.2690,-6.8372,-0.3831,-15.7383
18224,-18.3167,-23.7854,-38.1409,-6.9627,-0.3490,-15.6354
18234,-18.3167,-23.9868,-38.6047,-6.9542,-0.5182,-16.0025
18244,-18.2678,-23.8464,-38.3179,-6.9217,-0.4017,-15.7758
18254,-18.3044,-23.8281,-38.0859,-6.9530,-0.3829,-15.5931
18264,-18.3594,-23.6023,-38.3667,-6.9966,-0.2039,-15.8096
18274,-18.2007,-23.8220,-38.3606,-6.8694,-0.3837,-15.8097
18284,-18.3716,-23.8892,-38.1531,-7.0035,-0.4319,-15.6459
18294,-18.3472,-23.8037,-38.3728,-6.9836,-0.3666,-15.8174
18304,-18.3899,-23.8281,-38.2751,-7.0175,-0.3842,-15.7407
18314,-18.1335,-23.8770,-38.1531,-6.8185,-0.4262,-15.6483
18324,-18.2495,-23.9746,-38.2629,-6.9059,-0.5045,-15.7347
18334,-18.2983,-23.8098,-38.6475,-6.9425,-0.3764,-16.0336
18344,-18.4570,-23.7732,-38.3972,-7.0693,-0.3405,-15.8350
18354,-18.3105,-24.0295,-38.2507,-6.9526,-0.5476,-15.7253
18364,-18.2983,-23.9441,-38.5193,-6.9416,-0.4828,-15.9350
18374,-18.3472,-23.8892,-38.7024,-6.9786,-0.4404,-16.0774
18384,-18.3533,-24.1333,-38.2263,-6.9843,-0.6302,-15.7072
18394,-18.2190,-23.9807,-38.3484,-6.8811,-0.5112,-15.8022
18404,-18.3044,-23.9807,-38.3301,-6.9478,-0.5095,-15.7869
18414,-18.3167,-23.7793,-38.4033,-6.9599,-0.3479,-15.8414
18424,-18.2922,-23.9197,-38.2385,-6.9403,-0.4592,-15.7143
18434,-18.2800,-23.8892,-38.0737,-6.9331,-0.4323,-15.5846
18444,-18.2617,-23.6938,-38.2446,-6.9204,-0.2776,-15.7161
18454,-18.3411,-24.1333,-38.2446,-6.9746,-0.6307,-15.7217
18464,-18.3655,-23.8770,-38.4521,-6.9957,-0.4266,-15.8806
18474,-18.3167,-23.9319,-38.2996,-6.9584,-0.4695,-15.7621
18484,-18.2312,-23.9258,-38.1348,-6.8938,-0.4636,-15.6336
18494,-18.2373,-23.7671,-38.1531,-6.9011,-0.3358,-15.6456
18504,-18.2434,-23.9441,-38.3179,-6.9011,-0.4808,-15.7775
18514,-18.1702,-23.7000,-38.3301,-6.8481,-0.2853,-15.7843
18582,-18.3289,-23.7305,-38.2935,-6.9714,-0.3067,-15.7543
18592,-18.2922,-23.9807,-38.3789,-6.9378,-0.5104,-15.8254
18602,-18.2617,-23.8037,-38.3850,-6.9170,-0.3683,-15.8279
18612,-18.2922,-23.8220,-38.2996,-6.9413,-0.3813,-15.7608
18622,-18.2617,-23.7854,-38.1287,-6.9200,-0.3498,-15.6264
18632,-18.2922,-23.8647,-38.3850,-6.9397,-0.4170,-15.8285
18642,-18.3899,-23.8037,-38.4644,-7.0158,-0.3673,-15.8888
18652,-18.2495,-23.8770,-38.5620,-6.9043,-0.4302,-15.9681
18662,-18.3105,-23.7122,-38.0798,-6.9598,-0.2891,-15.5865
18672,-18.2678,-23.9075,-38.0981,-6.9230,-0.4477,-15.6042
18682,-18.3044,-23.8037,-38.4949,-6.9490,-0.3692,-15.9137
18692,-18.3105,-23.8464,-38.2202,-6.9560,-0.3995,-15.6987
18702,-18.2434,-23.9380,-38.2446,-6.9019,-0.4748,-15.7199
18712,-18.2434,-23.6938,-38.4338,-6.9041,-0.2807,-15.8649
18722,-18.4082,-23.9868,-38.3240,-7.0285,-0.5126,-15.7811
18732,-18.3594,-23.9807,-38.2996,-6.9908,-0.5081,-15.7624
18742,-18.2373,-23.7244,-38.4583,-6.8985,-0.3058,-15.8845
18752,-18.2556,-23.7793,-38.4338,-6.9121,-0.3494,-15.8660
18762,-18.2556,-23.9624,-38.3728,-6.9096,-0.4962,-15.8207
18772,-18.2373,-23.8220,-38.2080,-6.8996,-0.3809,-15.6895
18782,-18.1152,-23.7671,-38.6719,-6.8005,-0.3454,-16.0542
18792,-18.1702,-23.6145,-38.4094,-6.8487,-0.2176,-15.8453
18802,-18.2617,-23.9197,-38.0005,-6.9191,-0.4562,-15.5278
18812,-18.3472,-23.8098,-38.0310,-6.9872,-0.3666,-15.5492
18822,-18.2251,-23.7854,-38.3972,-6.8887,-0.3543,-15.8376
18832,-18.2434,-23.8770,-38.0859,-6.9047,-0.4233,-15.5944
18842,-18.2312,-23.8708,-38.1592,-6.8945,-0.4197,-15.6520
18852,-18.2373,-23.7915,-38.5315,-6.8966,-0.3610,-15.9430
18862,-18.2495,-23.9136,-38.1653,-6.9080,-0.4539,-15.6572
18872,-18.2678,-23.9746,-38.4460,-6.9181,-0.5069,-15.8783
18882,-18.1824,-23.8098,-38.6597,-6.8522,-0.3786,-16.0445
18892,-18.3411,-23.9075,-38.5498,-6.9751,-0.4530,-15.9580
18902,-18.2617,-24.0540,-38.2812,-6.9138,-0.5686,-15.7501
18912,-18.2678,-24.0112,-38.2751,-6.9194,-0.5339,-15.7447
18922,-18.2129,-23.8647,-38.3057,-6.8788,-0.4172,-15.7671
18932,-18.3594,-23.7793,-38.3850,-6.9934,-0.3469,-15.8265
18942,-18.3044,-23.8770,-38.0737,-6.9523,-0.4221,-15.5842
18952,-18.3105,-23.6938,-38.4827,-6.9558,-0.2803,-15.9025
18962,-18.2312,-23.8770,-38.1836,-6.8942,-0.4249,-15.6712
18972,-18.2434,-23.8708,-38.1897,-6.9037,-0.4199,-15.6758
18982,-18.3044,-23.7549,-38.3850,-6.9510,-0.3282,-15.8268
18992,-18.2190,-23.7732,-38.0005,-6.8884,-0.3388,-15.5261
19002,-18.2739,-23.8037,-37.9150,-6.9315,-0.3612,-15.4589
19012,-18.2739,-23.8281,-38.3850,-6.9260,-0.3878,-15.8282
19022,-18.3411,-23.7732,-38.4277,-6.9788,-0.3429,-15.8602
19032,-18.2007,-23.9563,-38.1287,-6.8696,-0.4886,-15.6296
19042,-18.3350,-23.7610,-38.1592,-6.9771,-0.3293,-15.6493
19052,-18.3594,-23.7122,-38.1592,-6.9969,-0.2895,-15.6483
19062,-18.3044,-23.6389,-38.5681,-6.9510,-0.2373,-15.9688
19072,-18.2312,-23.8831,-38.3301,-6.8925,-0.4320,-15.7863
19082,-18.2983,-23.9441,-38.2690,-6.9443,-0.4792,-15.7386
19092,-18.3228,-23.7793,-38.5315,-6.9633,-0.3497,-15.9419
19102,-18.3167,-23.9136,-38.1531,-6.9603,-0.4526,-15.6469
19112,-18.3289,-23.9197,-38.2874,-6.9683,-0.4592,-15.7522
19122,-18.2495,-23.7488,-38.4399,-6.9078,-0.3250,-15.8704
19132,-18.3228,-23.7976,-38.2874,-6.9656,-0.3609,-15.7505
19142,-18.1396,-23.9441,-38.1897,-6.8217,-0.4807,-15.6780
19152,-18.3350,-23.8342,-38.2202,-6.9752,-0.3892,-15.6982
19162,-18.2434,-23.6389,-38.3789,-6.9056,-0.2356,-15.8209
19172,-18.2617,-23.8281,-38.5437,-6.9148,-0.3903,-15.9529
19182,-18.3289,-23.6755,-38.2080,-6.9733,-0.2612,-15.6864
19192,-18.3044,-23.8281,-38.5132,-6.9484,-0.3891,-15.9284
19202,-18.3716,-23.8098,-38.3179,-7.0031,-0.3703,-15.7741
19212,-18.3167,-23.8342,-38.2080,-6.9611,-0.3894,-15.6889
19222,-18.2495,-23.7854,-38.3301,-6.9084,-0.3529,-15.7847
19232,-18.4021,-23.8770,-38.0432,-7.0286,-0.4200,-15.5592
19242,-18.2312,-23.8770,-38.2263,-6.8937,-0.4256,-15.7048
19252,-18.2800,-23.7671,-38.1836,-6.9340,-0.3355,-15.6691
19262,-18.1580,-23.7854,-38.4888,-6.8354,-0.3568,-15.9102
19272,-18.2312,-23.6755,-38.2874,-6.8965,-0.2640,-15.7497
19282,-18.2983,-23.8831,-38.4277,-6.9436,-0.4323,-15.8622
19292,-18.3167,-23.7915,-38.1836,-6.9621,-0.3546,-15.6691
19302,-18.2739,-23.9624,-38.4949,-6.9226,-0.4977,-15.9164
19312,-18.2129,-23.8037,-38.4521,-6.8783,-0.3701,-15.8812
19322,-18.4143,-23.9380,-38.3728,-7.0335,-0.4738,-15.8187
19332,-18.3960,-23.8586,-38.3484,-7.0209,-0.4098,-15.7985
19342,-18.2861,-23.9319,-38.7878,-6.9294,-0.4771,-16.1457
19352,-18.3838,-24.0295,-38.1714,-7.0104,-0.5452,-15.6622
19415,-18.3167,-23.9502,-38.1348,-6.9599,-0.4818,-15.6331
19425,-18.2983,-23.8037,-38.2935,-6.9464,-0.3663,-15.7557
19435,-18.2434,-23.7122,-38.5864,-6.9021,-0.2977,-15.9849
19445,-18.3289,-23.7183,-38.5437,-6.9689,-0.3005,-15.9505
19455,-18.1946,-23.9014,-38.1653,-6.8654,-0.4450,-15.6576
19465,-18.3167,-23.9380,-38.1165,-6.9603,-0.4717,-15.6185
19475,-18.2373,-23.8708,-38.6169,-6.8943,-0.4262,-16.0112
19485,-18.2068,-23.8037,-38.6841,-6.8710,-0.3736,-16.0633
19495,-18.3044,-23.9014,-38.1958,-6.9506,-0.4436,-15.6804
19505,-18.2556,-23.8647,-38.2324,-6.9128,-0.4154,-15.7091
19515,-18.2922,-23.9136,-38.6719,-6.9357,-0.4606,-16.0544
19525,-18.2739,-23.9868,-38.1470,-6.9259,-0.5123,-15.6436
19535,-18.2495,-23.8892,-38.1531,-6.9085,-0.4340,-15.6473
19545,-18.3105,-23.7976,-38.2996,-6.9560,-0.3613,-15.7602
19555,-18.3228,-23.8770,-38.3423,-6.9637,-0.4257,-15.7948
19565,-18.2617,-23.7610,-38.1592,-6.9201,-0.3305,-15.6500
19575,-18.2678,-23.7549,-38.3545,-6.9229,-0.3283,-15.8032
19585,-18.3167,-23.6877,-38.6963,-6.9583,-0.2784,-16.0700
19595,-18.2434,-23.8647,-38.3423,-6.9021,-0.4172,-15.7955
19605,-18.1885,-23.7427,-38.0249,-6.8649,-0.3150,-15.5452
19615,-18.2739,-23.9807,-38.1897,-6.9256,-0.5080,-15.6771
19625,-18.2922,-23.8525,-38.4033,-6.9397,-0.4074,-15.8427
19635,-18.3777,-23.8403,-38.1042,-7.0096,-0.3917,-15.6068
19645,-18.2800,-23.9075,-38.4277,-6.9290,-0.4523,-15.8628
19655,-18.4265,-24.0295,-38.7878,-7.0370,-0.5535,-16.1457
19665,-18.3228,-23.9807,-38.5376,-6.9598,-0.5122,-15.9496
19675,-18.3228,-23.9807,-38.1409,-6.9641,-0.5064,-15.6382
19685,-18.3472,-23.8525,-38.6230,-6.9800,-0.4097,-16.0146
19695,-18.2739,-23.8953,-38.2690,-6.9262,-0.4402,-15.7381
19705,-18.3228,-23.9258,-38.1958,-6.9644,-0.4629,-15.6805
19715,-18.3289,-23.9563,-38.6597,-6.9636,-0.4942,-16.0450
19725,-18.3228,-23.9319,-38.2385,-6.9638,-0.4685,-15.7142
19735,-18.3350,-23.8770,-38.2751,-6.9739,-0.4245,-15.7420
19745,-18.1641,-23.8647,-38.1958,-6.8420,-0.4164,-15.6814
19755,-18.2556,-23.8770,-38.5925,-6.9087,-0.4305,-15.9920
19765,-18.4082,-23.8159,-38.0554,-7.0343,-0.3708,-15.5678
19775,-18.3350,-23.8159,-38.3240,-6.9744,-0.3760,-15.7794
19785,-18.3533,-23.7671,-38.5010,-6.9876,-0.3389,-15.9174
19795,-18.2434,-23.8342,-38.2690,-6.9035,-0.3915,-15.7376
19805,-18.4204,-23.7549,-38.1531,-7.0438,-0.3228,-15.6435
19815,-18.1946,-23.7488,-38.7085,-6.8622,-0.3298,-16.0818
19825,-18.3594,-23.8892,-38.1836,-6.9937,-0.4326,-15.6700
19835,-18.1152,-23.9380,-38.2141,-6.8026,-0.4766,-15.6973
19845,-18.1641,-23.7976,-38.0798,-6.8444,-0.3606,-15.5894
19855,-18.3105,-23.7549,-38.5132,-6.9544,-0.3299,-15.9273
19865,-18.2861,-23.8708,-38.5193,-6.9334,-0.4240,-15.9341
19875,-18.2312,-23.8220,-38.2080,-6.8948,-0.3810,-15.6896
19885,-18.2251,-23.7915,-38.4521,-6.8880,-0.3600,-15.8809
19895,-18.2739,-23.7854,-38.4583,-6.9260,-0.3544,-15.8850
19905,-18.3533,-23.8831,-38.2385,-6.9884,-0.4286,-15.7131
19915,-18.2739,-23.8342,-38.4094,-6.9257,-0.3930,-15.8474
19925,-18.2678,-23.8342,-38.2385,-6.9228,-0.3906,-15.7133
19991,-18.2861,-23.8281,-38.7817,-6.9313,-0.3934,-16.1394
20001,-18.1946,-23.7488,-38.4766,-6.8647,-0.3265,-15.8997
20011,-18.2861,-23.9075,-38.2385,-6.9358,-0.4494,-15.7142
20021,-18.2007,-23.8098,-38.3301,-6.8700,-0.3734,-15.7856
20031,-18.2983,-23.8037,-38.4033,-6.9453,-0.3679,-15.8419
20041,-18.1274,-23.9868,-38.2446,-6.8109,-0.5162,-15.7219
20051,-18.2251,-24.0540,-38.3301,-6.8848,-0.5699,-15.7889
20061,-18.1946,-23.7915,-38.2446,-6.8665,-0.3575,-15.7183
20071,-18.2983,-23.7183,-38.1653,-6.9493,-0.2955,-15.6538
20081,-18.2556,-23.9929,-38.2690,-6.9102,-0.5193,-15.7397
20091,-18.2434,-23.7732,-38.1409,-6.9059,-0.3404,-15.6360
20101,-18.3655,-24.0295,-38.5803,-6.9917,-0.5515,-15.9834
20111,-18.2556,-23.9075,-38.2385,-6.9120,-0.4499,-15.7145
20121,-18.2617,-24.0173,-38.2019,-6.9153,-0.5379,-15.6873
20131,-18.3044,-23.7122,-38.1775,-6.9540,-0.2907,-15.6632
20141,-18.2495,-23.7122,-38.4460,-6.9084,-0.2955,-15.8746
20151,-18.2556,-23.9746,-38.2141,-6.9111,-0.5037,-15.6964
20161,-18.2739,-23.8586,-38.2690,-6.9268,-0.4107,-15.7376
20171,-18.2190,-23.6938,-38.3728,-6.8857,-0.2802,-15.8172
20181,-18.2312,-23.9929,-38.5498,-6.8882,-0.5238,-15.9604
20191,-18.1946,-23.9868,-37.9639,-6.8662,-0.5110,-15.5008
20201,-18.1885,-23.8708,-38.2080,-6.8608,-0.4211,-15.6908
20211,-18.2983,-23.7488,-38.3179,-6.9471,-0.3224,-15.7740
20221,-18.3594,-23.8281,-38.2324,-6.9942,-0.3841,-15.7075
20231,-18.3350,-24.0723,-38.3057,-6.9702,-0.5825,-15.7688
20241,-18.2617,-23.7976,-38.5498,-6.9153,-0.3658,-15.9572
20251,-18.2739,-23.8892,-38.4033,-6.9248,-0.4373,-15.8434
20261,-18.3899,-23.9624,-38.2141,-7.0158,-0.4916,-15.6947
20271,-18.4937,-23.8403,-38.3728,-7.0969,-0.3937,-15.8164
20281,-18.3472,-23.8403,-38.6719,-6.9797,-0.4006,-16.0527
20291,-18.4021,-23.9441,-38.3789,-7.0239,-0.4790,-15.8237
20301,-18.2922,-23.9258,-38.4827,-6.9376,-0.4676,-15.9060
20311,-18.2251,-23.9929,-38.2202,-6.8870,-0.5191,-15.7017
20321,-18.2495,-23.8770,-38.3728,-6.9064,-0.4274,-15.8196
20331,-18.2922,-23.7793,-38.1226,-6.9440,-0.3442,-15.6212
20341,-18.1702,-23.7976,-38.6292,-6.8432,-0.3685,-16.0205
20351,-18.3228,-23.8159,-38.2324,-6.9659,-0.3749,-15.7077
20361,-18.3044,-23.9807,-38.1409,-6.9498,-0.5067,-15.6384
20371,-18.4021,-23.8342,-38.5864,-7.0235,-0.3934,-15.9850
20381,-18.2190,-23.8708,-38.4277,-6.8821,-0.4238,-15.8629
20391,-18.3716,-23.9136,-38.1836,-7.0027,-0.4521,-15.6703
20401,-18.3472,-23.9197,-38.0798,-6.9848,-0.4559,-15.5892
20411,-18.3777,-23.8831,-38.3972,-7.0057,-0.4305,-15.8374
20421,-18.3350,-23.8098,-38.1104,-6.9768,-0.3679,-15.6116
20431,-18.2617,-23.9258,-38.1165,-6.9178,-0.4628,-15.6189
20441,-18.2861,-23.8281,-38.1653,-6.9379,-0.3843,-15.6556
20451,-18.3105,-23.8953,-38.5376,-6.9517,-0.4435,-15.9485
20461,-18.2373,-23.8953,-38.4888,-6.8953,-0.4441,-15.9110
20471,-18.2861,-23.6877,-38.1470,-6.9405,-0.2708,-15.6391
20481,-18.2312,-23.8831,-38.3972,-6.8917,-0.4330,-15.8390
20491,-18.2068,-23.8525,-38.2629,-6.8747,-0.4068,-15.7334
20501,-18.2800,-23.7854,-38.3179,-6.9323,-0.3522,-15.7748
20511,-18.2922,-23.8953,-38.5681,-6.9372,-0.4443,-15.9727
20521,-18.2800,-23.9502,-38.3545,-6.9290,-0.4857,-15.8059
20531,-18.3533,-24.0356,-38.1653,-6.9866,-0.5506,-15.6579
20541,-18.3472,-23.9258,-38.3728,-6.9815,-0.4651,-15.8192
20551,-18.3044,-23.6877,-38.4460,-6.9515,-0.2749,-15.8737
20561,-18.2251,-23.8281,-38.6719,-6.8850,-0.3928,-16.0539
20571,-18.2617,-23.8220,-38.1592,-6.9191,-0.3797,-15.6509
20581,-18.2373,-23.8770,-38.4338,-6.8962,-0.4285,-15.8676
20591,-18.2861,-23.7366,-38.5559,-6.9353,-0.3162,-15.9608
20601,-18.1763,-23.9136,-38.0737,-6.8520,-0.4538,-15.5861
20611,-18.2739,-23.9075,-38.1104,-6.9277,-0.4477,-15.6137
20621,-18.2190,-23.9868,-38.5925,-6.8784,-0.5197,-15.9940
20631,-18.2617,-23.8708,-38.1104,-6.9188,-0.4184,-15.6133
20641,-18.3105,-23.7061,-38.2935,-6.9576,-0.2873,-15.7541
20651,-18.2434,-23.7366,-38.3667,-6.9041,-0.3142,-15.8128
20661,-18.3044,-23.8281,-38.4644,-6.9489,-0.3884,-15.8901
20671,-18.2495,-23.8708,-38.3606,-6.9066,-0.4223,-15.8099
20681,-18.3472,-23.8708,-38.1409,-6.9849,-0.4174,-15.6364
20691,-18.2251,-23.5962,-38.4521,-6.8913,-0.2025,-15.8780
20701,-18.2800,-23.8403,-38.5315,-6.9290,-0.3996,-15.9433
20711,-18.3594,-23.8098,-38.3484,-6.9932,-0.3710,-15.7982
20721,-18.4570,-23.9807,-38.4094,-7.0656,-0.5081,-15.8476
20731,-18.2434,-23.9746,-38.6719,-6.8967,-0.5106,-16.0558
20741,-18.3228,-24.0295,-38.1592,-6.9630,-0.5461,-15.6533
20751,-18.2678,-23.9563,-38.2202,-6.9209,-0.4888,-15.7007
20761,-18.3289,-23.9258,-38.4338,-6.9666,-0.4663,-15.8673
20827,-18.2983,-23.8281,-38.4338,-6.9445,-0.3881,-15.8662
20837,-18.3411,-23.8403,-38.5132,-6.9767,-0.3983,-15.9282
20847,-18.2129,-23.7854,-38.2202,-6.8811,-0.3519,-15.6988
20857,-18.3533,-23.9502,-38.0859,-6.9889,-0.4805,-15.5943
20867,-18.2983,-23.7976,-38.4888,-6.9444,-0.3642,-15.9089
20877,-18.3777,-23.8464,-38.3484,-7.0069,-0.4002,-15.7986
20887,-18.2861,-23.9502,-38.1531,-6.9360,-0.4826,-15.6478
20897,-18.4570,-23.7854,-38.3972,-7.0691,-0.3504,-15.8351
20907,-18.4265,-23.9746,-38.4338,-7.0417,-0.5040,-15.8670
20917,-18.3411,-24.1211,-38.2751,-6.9745,-0.6213,-15.7455
20927,-18.4570,-23.9441,-38.3789,-7.0666,-0.4781,-15.8231
20937,-18.3228,-23.8098,-38.5986,-6.9620,-0.3753,-15.9950
20947,-18.2068,-23.8159,-38.4033,-6.8738,-0.3793,-15.8431
20957,-18.2495,-23.8892,-38.5254,-6.9045,-0.4395,-15.9395
20967,-18.2556,-23.7305,-38.5315,-6.9119,-0.3115,-15.9419
20977,-18.2190,-23.8098,-38.2080,-6.8855,-0.3713,-15.6895
20987,-18.2129,-24.0295,-38.3789,-6.8752,-0.5512,-15.8270
20997,-18.2007,-23.8831,-38.2202,-6.8699,-0.4309,-15.7004
21007,-18.2434,-23.7671,-38.2751,-6.9045,-0.3374,-15.7414
