timestamp_ms,mag_x_ut,mag_y_ut,mag_z_ut
34504,25.5127,9.8328,-11.3403
34514,24.8291,9.7107,-8.4961
34524,23.9380,9.3567,-4.9072
34534,22.6868,9.2346,-1.8921
34544,21.3867,9.0759,1.1414
34554,19.7632,8.6853,4.1565
34564,18.4387,7.9102,7.0129
34574,17.0471,6.4697,9.9792
34584,15.6189,4.5715,13.2202
34594,14.0747,2.2827,16.2964
34604,13.0676,-0.1831,18.7988
34614,12.5977,-2.1362,20.5261
34624,12.2253,-4.0222,21.2219
34634,12.1277,-5.3467,21.8872
34644,12.1521,-6.7993,22.7600
34654,12.0667,-8.7402,23.3765
34664,12.0178,-10.7910,23.9136
34674,11.8713,-13.0249,24.7437
34684,11.8042,-15.4846,24.9939
34694,11.6455,-17.9321,25.7568
34704,11.6455,-19.8669,26.0681
34714,11.5784,-21.4661,26.1719
34724,11.5234,-22.9370,26.0315
34734,11.2366,-24.3896,26.1230
34744,10.6079,-27.4597,26.4954
34754,10.0464,-28.9124,26.7090
34764,9.7778,-30.3284,26.6296
34774,9.4177,-31.9275,26.8616
34784,8.9539,-33.4351,26.2634
34794,8.5815,-35.4919,26.2878
34804,8.3374,-37.2192,25.8972
34814,8.0994,-38.6963,25.5798
34824,7.9346,-40.1855,25.3540
34834,7.8003,-41.0156,25.1221
34844,7.6660,-41.3086,24.7437
34854,8.1177,-42.7673,23.8220
34864,8.3252,-45.7153,22.5464
34874,8.4839,-48.6755,20.7214
34884,8.6609,-51.5564,19.0002
34894,8.8379,-54.2664,17.0715
34904,8.9233,-56.6345,14.7461
34914,8.9905,-59.0454,12.2375
34924,8.6670,-61.5479,9.7046
34934,8.3801,-63.7024,7.1045
34944,8.1665,-65.8081,4.7058
34954,7.5195,-67.7063,1.3550
34964,7.2388,-69.2200,-1.6846
35032,6.4697,-73.4192,-24.4080
35042,6.5063,-73.0835,-26.7639
35052,6.3416,-72.6685,-28.6865
35062,5.7983,-72.8271,-30.2490
35072,5.3650,-72.5220,-31.8237
35082,5.0964,-72.2351,-33.5205
35092,4.5959,-71.7224,-35.2905
35102,4.2114,-71.2524,-37.0300
35112,4.0466,-70.7581,-38.0371
35122,3.8330,-70.3430,-39.8193
35132,3.3081,-70.1721,-40.7349
35142,3.2715,-69.3787,-41.9983
35152,3.6316,-68.4082,-43.6829
35162,3.5950,-67.6270,-45.1843
35172,3.3447,-66.6809,-46.5210
35182,3.0701,-65.9119,-47.6929
35192,2.8687,-64.9475,-49.3042
35202,2.3254,-64.3188,-49.9634
35212,1.7761,-63.9893,-51.1353
35222,1.1475,-63.7329,-51.2939
35232,0.3357,-63.3057,-52.0752
35242,-0.2197,-62.7991,-52.8931
35252,-0.4822,-62.3413,-53.2166
35262,-0.6714,-61.8774,-54.1199
35272,-0.6470,-61.3159,-54.2480
35282,-1.0437,-60.8582,-54.6692
35292,-1.5869,-60.0464,-55.5664
35302,-3.3997,-58.7769,-56.7810
35312,-4.4495,-58.5083,-56.8970
35322,-5.2002,-58.2275,-57.3425
35332,-5.9021,-57.8308,-57.7820
35342,-6.1218,-57.2388,-58.3801
35352,-6.1584,-56.9946,-58.4412
35362,-5.6519,-56.9092,-58.4717
35372,-5.2063,-56.7017,-58.7891
35382,-5.0659,-57.0129,-58.1482
35392,-5.0903,-57.1960,-58.2581
35402,-5.0842,-57.8369,-57.3792
35412,-5.0110,-58.3984,-56.6650
35422,-4.8218,-59.3384,-56.5002
35432,-4.4373,-60.1013,-55.3955
35442,-3.2654,-60.6140,-55.2185
35452,-2.2339,-60.8276,-54.5288
35462,-1.4832,-61.3403,-54.0161
35472,-0.7141,-61.8103,-53.0701
35482,-0.0488,-62.5610,-52.2217
35492,0.9216,-62.7319,-51.9165
35502,1.9531,-63.5132,-50.8057
35512,3.3569,-63.8611,-50.2563
35522,5.1208,-63.9832,-49.3958
35532,6.7932,-63.7146,-48.9990
35542,8.2947,-63.1165,-48.6816
35552,9.3750,-63.0005,-48.2300
35562,10.2295,-62.7197,-48.0286
35572,10.5652,-62.9089,-47.5464
35582,10.2600,-63.4460,-47.2595
35592,9.4910,-64.3311,-46.6003
35602,8.2703,-65.1062,-46.3379
35612,7.2205,-65.9241,-45.5200
35622,7.4829,-66.0950,-44.9829
35632,7.7881,-66.3940,-44.4214
35642,7.9041,-66.6138,-43.9758
35652,8.4778,-66.4490,-43.6707
35662,8.9966,-66.5527,-43.2678
35672,9.5947,-66.3208,-43.7073
35682,9.8877,-66.2537,-43.3044
35692,10.2966,-66.3513,-42.6575
35702,10.5652,-66.4368,-42.3706
35712,10.9436,-66.4795,-42.0471
35722,11.3342,-66.4978,-41.7725
35732,11.8042,-66.4978,-41.4246
35742,12.1704,-66.3269,-40.9485
35752,12.7502,-66.6626,-40.1489
35762,13.5010,-66.7908,-39.0076
35772,13.9709,-66.8823,-37.6099
35782,14.7095,-66.8640,-36.9202
35792,15.3931,-67.1387,-35.7483
35802,15.7715,-67.1875,-34.9243
35812,16.1804,-67.0166,-34.3262
35822,16.6992,-66.8823,-33.5876
35832,17.3340,-66.6504,-33.3801
35842,18.0420,-66.4429,-32.4829
35852,19.0857,-65.8752,-31.8298
35862,19.9219,-65.3137,-31.8665
35872,20.6116,-65.1123,-31.0547
35882,21.3074,-64.5996,-30.7678
35892,21.9971,-64.1113,-30.2856
35902,22.7661,-63.7390,-29.9927
35912,23.4619,-63.3057,-29.1016
35922,24.2554,-62.9028,-27.9419
35932,25.0305,-62.4939,-27.1606
35942,25.9644,-61.8713,-25.8850
35952,26.6479,-61.2976,-24.5361
35962,27.3071,-60.6384,-23.1079
35972,28.0518,-60.0159,-22.1008
35982,28.6560,-59.1370,-21.0022
35992,29.4250,-58.3862,-19.5496
36002,30.0171,-57.7026,-19.0063
36012,30.4199,-56.8054,-17.2241
36022,31.0303,-55.8777,-16.3330
36032,31.6101,-54.8462,-14.6790
36042,32.2327,-53.6194,-13.4033
36052,32.8186,-52.5085,-11.6455
36062,33.2825,-50.7202,-9.6069
36072,33.9355,-48.7488,-7.9285
36082,34.2712,-46.6736,-5.9265
36092,34.8145,-44.5618,-4.3335
36102,34.9609,-42.3523,-3.0640
36112,35.1501,-40.7410,-1.3123
36122,34.8755,-39.3066,-0.2747
36132,34.6008,-38.3789,1.5381
36142,34.3384,-37.2864,2.5757
36152,33.7341,-36.5662,3.8269
36162,32.7820,-36.1145,5.5969
36172,32.1228,-35.5591,7.1899
36182,31.4575,-35.5164,8.2642
36192,31.0303,-35.0525,9.0149
36202,30.6396,-34.0271,10.0098
36212,29.8828,-33.1116,10.9924
36222,29.1382,-32.4219,12.5671
36232,27.9236,-31.6711,14.1052
36242,27.5696,-31.5796,14.6301
36252,27.1240,-31.4941,14.9292
36262,26.6907,-31.8726,15.6677
36272,26.1292,-32.2388,15.9668
36282,25.6165,-32.5867,16.3513
36292,24.7131,-32.8796,17.3096
36302,24.0723,-32.9163,17.5293
36312,23.1140,-33.0078,18.7927
36322,22.1436,-32.9834,19.7021
36332,21.0510,-32.8552,20.0684
36342,20.2881,-32.8857,20.8740
36352,19.5862,-32.4951,21.4478
36362,18.8904,-32.5073,22.2839
36372,18.1458,-32.3853,22.6379
36382,17.6025,-32.2571,22.9919
36392,16.7603,-31.9031,23.5840
36402,16.2659,-31.6345,24.1150
36412,15.7593,-31.5063,24.3408
36422,15.3992,-31.6711,24.5667
36487,11.3281,-31.0486,26.6541
36497,10.9070,-30.9387,26.8738
36507,10.4187,-30.8594,27.2705
36517,9.7839,-30.6824,27.6978
36527,9.4849,-30.2734,27.6428
36537,9.0149,-30.1208,28.0579
36547,8.5815,-29.6814,28.2837
36557,8.2458,-29.3030,28.2349
36567,7.9163,-28.8452,28.8330
36577,7.7332,-28.4058,28.5461
36587,7.4524,-28.2654,28.9490
36597,7.0618,-28.0029,29.0955
36607,6.3782,-28.6316,29.1687
36617,5.7861,-29.0649,29.0955
36627,5.0293,-29.8096,29.2419
36637,4.1809,-30.5237,29.7546
36647,3.1982,-30.8289,29.7546
36657,2.4536,-31.2195,29.9561
36667,1.7517,-31.0425,30.2917
36677,1.2878,-30.7739,30.2734
36687,1.1475,-30.1941,30.7312
36697,1.2390,-29.5532,30.3711
36707,1.4099,-29.0222,30.7678
36717,1.8494,-28.0273,30.5664
36727,2.2217,-27.1545,30.2856
36737,2.8503,-26.5869,30.7190
36747,3.4546,-25.7324,30.6213
36757,4.1138,-24.9329,30.2002
36767,5.1270,-23.9868,29.9683
36777,6.7688,-22.7600,29.1687
36787,9.2102,-21.3135,28.5461
36797,12.5671,-19.7815,26.9470
36807,15.8203,-18.0176,24.6887
36817,19.0247,-16.3391,22.0703
36827,21.9604,-14.7766,19.7876
36837,24.2249,-13.3850,17.2180
36847,25.8911,-12.3413,15.1978
36857,27.2034,-11.4624,13.3667
36867,28.1189,-10.3271,11.5234
36877,29.2358,-9.5581,9.8206
36887,30.4443,-8.5388,7.5134
36897,31.7322,-7.9407,4.9805
36907,32.8857,-7.4890,1.9104
36917,34.2896,-7.0984,-1.0742
36927,36.3037,-7.0068,-7.6843
36937,37.3352,-7.4097,-11.5295
36947,38.0615,-7.9834,-15.6799
36957,38.3728,-9.0637,-19.3420
36967,38.6475,-10.2295,-23.2422
36977,38.4888,-11.2061,-26.4282
36987,38.2446,-12.7930,-29.0466
36997,38.0310,-13.7024,-31.9580
37007,37.6526,-15.2649,-34.0393
37017,37.2742,-16.6565,-36.7249
37027,36.6882,-18.4143,-38.5681
37037,36.1694,-20.4590,-40.5945
37047,35.4004,-22.4426,-42.6331
37057,34.6191,-24.6155,-44.2383
37067,33.3923,-26.7822,-46.2341
37077,32.2815,-29.3091,-47.8394
37087,30.9265,-31.4697,-49.6704
37097,29.3762,-33.7585,-50.8484
37107,27.9053,-36.3281,-52.2400
37117,26.2756,-38.9465,-53.1799
37127,24.3164,-41.6138,-53.8330
37137,22.2961,-44.8059,-54.3579
37147,19.9036,-47.8149,-54.5715
37157,17.4072,-50.8789,-54.5105
37167,14.8682,-53.9734,-54.0039
37177,12.2437,-56.7261,-53.2288
37187,9.2957,-59.2773,-52.2278
37197,6.4209,-61.7310,-51.3550
37207,3.6255,-63.7329,-49.8413
37217,0.7812,-65.6311,-48.0347
37227,-1.9775,-67.1326,-46.8811
37237,-4.2419,-68.4326,-45.0623
37247,-6.2683,-69.1345,-44.0369
37257,-8.0505,-69.7876,-42.6453
37267,-10.0220,-70.3369,-41.1682
37277,-11.7981,-70.7397,-39.6973
37287,-13.5193,-71.1548,-38.6780
37297,-15.1062,-71.3989,-37.3413
37307,-16.6138,-71.3379,-36.6089
37317,-17.7368,-71.2524,-36.1755
37327,-18.8354,-71.1548,-35.8154
37337,-19.3726,-71.0327,-35.8643
37347,-20.0806,-70.9961,-35.6812
37357,-20.6421,-70.9473,-35.4919
37367,-21.3074,-70.7642,-35.0891
37377,-22.0764,-70.6543,-34.4971
37387,-22.5952,-70.4346,-34.6252
37397,-22.6624,-70.5933,-34.3567
37407,-22.3938,-70.6787,-34.3384
37417,-21.9604,-70.6482,-34.9121
37427,-21.4966,-70.6909,-35.1196
37492,-15.5640,-72.1802,-36.5967
37502,-13.8794,-72.3450,-36.7065
37512,-12.0361,-72.6196,-36.1694
37522,-9.7473,-72.8638,-36.1328
37532,-7.1106,-73.1018,-35.9985
37542,-4.2297,-73.1384,-35.3271
37552,-1.1902,-73.5413,-34.3811
37562,1.9287,-73.2483,-33.5999
37572,5.1147,-72.8210,-32.2876
37582,7.9651,-72.4365,-30.9998
37592,10.7544,-71.6309,-29.2908
37602,13.3728,-70.7886,-27.5452
37612,16.0645,-69.8059,-25.7874
37622,21.4417,-66.3574,-22.6685
37632,23.9441,-64.2273,-21.3318
37642,26.7395,-62.0300,-19.2871
37652,29.4495,-58.9905,-17.5415
37662,31.4697,-56.0425,-15.7410
37672,33.4412,-52.9785,-13.8977
37682,34.7778,-49.8169,-11.8530
37692,35.9253,-46.8140,-10.1257
37702,36.8347,-43.7317,-8.7891
37712,37.6038,-40.2649,-7.0496
37722,37.9150,-37.2803,-5.8838
37732,38.2690,-33.9539,-4.7974
37742,38.3789,-31.0669,-3.3630
37752,38.0737,-28.4180,-2.2217
37762,37.9578,-25.7446,-1.7090
37772,37.7747,-23.4558,-1.0132
37782,37.4939,-21.2463,-0.6836
37792,37.2131,-19.3054,-0.5249
37802,37.0117,-17.4744,-1.0010
37812,36.9995,-16.2476,-1.3123
37822,36.8042,-15.0513,-1.5625
37832,37.0361,-14.0381,-2.1790
37842,36.8469,-12.6099,-3.4180
37852,36.9202,-11.6150,-3.8940
37862,36.8591,-10.3394,-5.2490
37872,36.7432,-9.2468,-6.5857
37882,36.8042,-7.8674,-7.9956
37892,36.7004,-6.7932,-10.2234
37902,36.5295,-5.6885,-12.4939
37912,36.6638,-5.1392,-14.9536
37922,36.4990,-4.5410,-17.2363
37932,36.3159,-4.0894,-20.3125
37942,35.9253,-4.0466,-24.0051
37952,35.4736,-4.2664,-27.5574
37962,35.0891,-4.7546,-30.2002
37972,34.5642,-5.0964,-33.0017
37982,33.9905,-5.7129,-35.6201
37992,33.2520,-6.3171,-37.4512
38002,32.7209,-7.1960,-39.6973
38012,31.9092,-8.3862,-42.4500
38022,31.0913,-10.0830,-44.7205
38032,30.0903,-11.9751,-47.1191
38042,28.8635,-14.2334,-49.6521
38052,27.5940,-16.5527,-52.2095
38062,26.1047,-19.3604,-54.3762
38072,24.5239,-22.3999,-55.9998
38082,23.0591,-25.4089,-57.5623
38092,20.1416,-31.6345,-59.7290
38102,18.6829,-33.9661,-60.1074
38112,17.3340,-36.2915,-60.8398
38122,15.8875,-38.2324,-61.1328
38132,14.5325,-40.3320,-60.8521
38142,13.0737,-42.5415,-61.3892
38152,11.6638,-44.8547,-60.7727
38162,10.2905,-47.1008,-60.2417
38172,8.8562,-49.6521,-59.5825
38182,7.4951,-51.7212,-58.9661
38192,5.9814,-54.1565,-57.8735
38202,4.4983,-55.9631,-56.7627
38212,3.3142,-57.5989,-56.2073
38222,1.8799,-58.7585,-55.8533
38232,0.8362,-59.6436,-54.8401
38242,-0.0549,-60.1685,-54.3518
38252,-0.3601,-60.6018,-54.6387
38262,-0.5798,-60.6628,-54.1016
38272,-0.5859,-60.9680,-54.1016
38282,-0.6348,-61.0107,-54.0649
38292,-0.8362,-61.1572,-53.8879
38302,-1.0010,-61.5112,-53.5095
38312,-1.1780,-61.7676,-53.3508
38322,-1.5198,-61.9141,-53.2410
38332,-1.5625,-62.2864,-53.0273
38342,-1.5015,-62.4268,-52.5452
38352,-1.3306,-62.5549,-52.6733
38362,-0.9460,-62.6587,-52.7161
38372,-0.3906,-62.6709,-52.1606
38382,0.1221,-62.4390,-52.3315
38392,0.6409,-62.5549,-52.2583
38402,1.2207,-62.5610,-52.1057
38412,1.4099,-62.7930,-51.6479
38422,1.5076,-62.9639,-51.7578
38432,1.3672,-63.3362,-51.4038
38442,1.0132,-63.7817,-50.6958
38452,0.7263,-64.2456,-50.2686
38462,0.6653,-64.3860,-50.2625
38472,0.4272,-64.5203,-50.0732
38482,0.5371,-64.8743,-49.6948
38492,0.4700,-65.0391,-49.4446
38502,0.4944,-65.0513,-49.5239
38512,0.5981,-65.3748,-49.0723
38522,0.4456,-65.6067,-48.9136
38532,0.2930,-66.0339,-48.6633
38542,0.0977,-66.1743,-48.1995
38552,-0.4211,-66.6138,-47.2961
38562,-0.8423,-66.9373,-47.1497
38572,-1.2390,-67.3523,-46.4539
38582,-1.7029,-67.6453,-46.3440
38592,-2.1912,-67.5903,-46.2891
38602,-2.7466,-67.8101,-46.1182
38612,-2.9663,-68.0786,-45.6604
38622,-2.7588,-68.2007,-45.3613
38632,-2.9724,-68.2251,-45.3308
38642,-3.2593,-68.3289,-45.1172
38652,-3.7781,-68.7012,-44.8120
38662,-4.4006,-68.7073,-44.4580
38672,-5.1514,-68.9026,-44.4092
38682,-5.9937,-68.9941,-44.0002
38692,-6.4758,-69.3420,-43.5486
38702,-6.7444,-69.1650,-44.0491
38712,-6.5491,-69.4580,-43.6035
38722,-6.3171,-69.4946,-43.4265
38732,-5.9753,-69.5374,-43.7012
38742,-5.6335,-69.4641,-43.4509
38752,-5.0598,-69.5190,-43.4082
38762,-4.2236,-69.4214,-43.5181
38772,-3.2410,-69.3848,-43.5730
38782,-2.1301,-69.1956,-43.7683
38792,-1.0254,-69.1467,-43.9209
38802,0.2991,-69.0186,-43.4082
38812,2.0264,-69.0063,-43.4326
38822,4.0039,-68.7805,-42.7429
38832,5.9814,-68.7683,-42.1021
38842,7.8735,-68.4021,-41.2170
38852,9.7107,-68.4021,-39.9048
38862,11.2549,-68.4448,-38.2202
38872,12.5732,-68.4753,-36.9202
38882,13.8062,-68.4692,-35.5530
38947,24.2065,-63.9648,-17.3401
38957,24.7803,-63.0249,-13.9160
38967,25.3418,-62.2864,-11.2671
38977,25.5981,-60.8765,-8.4045
38987,25.6958,-59.8511,-5.5664
38997,25.6836,-58.4229,-2.7771
39007,25.6348,-57.0801,-0.2380
39017,25.4089,-55.3711,2.1057
39027,24.9146,-53.7598,4.4861
39037,24.2188,-52.5146,7.3669
39047,23.4070,-51.0254,9.4177
39057,22.5769,-49.1516,11.4990
39067,21.7896,-47.3267,13.9893
39077,20.7825,-45.4773,16.0095
39087,20.0073,-43.2983,17.7612
39097,19.0125,-41.1560,19.5740
39107,18.0664,-39.0625,21.0693
39117,17.0288,-36.9141,22.0276
39127,15.8936,-34.9060,23.4314
39137,14.5508,-32.8918,24.7925
39147,13.1104,-30.7495,25.9583
39157,11.6089,-28.4851,26.6968
39167,10.0220,-26.6113,27.6917
39177,8.3313,-25.0244,28.6804
39187,6.7932,-23.3154,29.2114
39197,5.3284,-21.9910,29.5166
39207,3.8086,-20.6360,30.2734
39217,2.7405,-19.4702,30.2979
39227,1.3489,-17.9443,30.5176
39237,0.3662,-16.5710,30.8411
39247,-1.3245,-13.0188,30.5542
39257,-2.3132,-11.4319,30.2551
39267,-3.1677,-10.3577,30.2734
39277,-3.9246,-8.8257,30.1758
39287,-4.6082,-7.6782,29.4861
39297,-5.3528,-6.4270,29.1687
39307,-6.2378,-5.2368,29.2236
39317,-7.0557,-3.6926,28.6377
39327,-7.5928,-1.8066,27.5085
39337,-8.2153,-0.1038,26.6663
39347,-8.7952,1.2146,26.0864
39357,-9.3994,2.7161,25.4456
39367,-9.9670,3.8635,24.7742
39377,-10.3516,4.8645,24.2615
39387,-10.6689,5.6641,23.5840
39397,-11.0596,6.9336,22.8455
39407,-11.3159,7.8491,21.8628
39417,-11.3220,9.1187,21.2708
39427,-11.1206,10.4797,19.9341
39437,-10.8398,11.9873,18.6401
39447,-10.3088,13.6597,17.3401
39457,-9.5825,15.0330,15.9363
39467,-8.9417,16.1255,14.5691
39477,-8.0627,17.0715,13.1287
39487,-7.4341,17.9382,11.9873
39497,-6.8115,19.0491,10.3455
39507,-6.4880,20.0806,8.8196
39517,-6.1218,21.1731,7.0923
39527,-5.8716,22.1924,5.1392
39537,-5.2368,23.2300,2.5085
39547,-4.1199,24.2554,0.0488
39557,-2.7588,24.7864,-2.0325
39567,-1.0559,25.2380,-5.2246
39577,0.4883,25.5737,-8.3130
39587,1.7639,25.7751,-11.0413
39597,2.7954,25.6592,-13.7512
39607,3.3752,25.4639,-17.1448
39617,3.7354,25.2930,-20.4163
39627,3.8635,24.9451,-22.9675
39637,4.0344,24.4019,-26.1169
39647,4.1504,23.7183,-29.3396
39657,4.2603,22.6624,-32.2510
39667,4.3335,21.4417,-35.2295
39677,4.8035,20.0989,-38.5376
39687,5.0659,18.2190,-41.8396
39697,5.1758,15.8508,-44.9707
39707,5.1392,13.4338,-48.2544
39717,5.0354,8.7341,-53.6194
39727,4.8523,6.1707,-55.5664
39737,4.2969,3.6133,-57.6782
39747,3.7659,1.0193,-59.8267
39757,3.0701,-1.7273,-61.2061
39767,2.1667,-4.5105,-63.0615
39777,1.2573,-7.3792,-64.7400
39787,0.3601,-10.4370,-65.5151
39797,-0.2747,-13.3301,-66.7358
39807,-1.0437,-16.7542,-67.6025
39817,-1.7090,-19.9585,-68.3777
39827,-2.3254,-23.2666,-68.2129
39837,-2.7283,-26.2085,-68.4875
39847,-2.9175,-28.8940,-68.6401
39857,-3.2654,-31.7627,-68.7805
39867,-3.9001,-34.6619,-67.9321
39877,-4.6875,-37.5305,-67.2363
39887,-5.7556,-40.4846,-66.8213
39897,-6.7444,-43.4204,-65.5518
39907,-7.8369,-45.9045,-64.8193
39917,-8.7708,-47.7783,-64.2212
39927,-9.7290,-49.6948,-62.9028
39937,-10.8398,-51.4343,-61.7981
39947,-11.9202,-52.6917,-61.3403
39957,-12.8662,-53.9856,-60.4675
39967,-13.6780,-54.7852,-59.0881
39977,-14.5996,-55.6030,-58.6121
39987,-15.2222,-56.2744,-58.1055
39997,-15.7654,-56.5735,-57.8308
40007,-16.1560,-56.7444,-57.0129
40017,-16.4551,-57.1716,-57.1533
40027,-16.6748,-57.4036,-56.9458
40037,-16.6931,-57.6721,-56.6772
40047,-16.7664,-57.8430,-56.1890
40057,-17.1204,-58.1543,-56.3843
40067,-17.1875,-58.5266,-55.6641
40077,-17.5903,-58.4534,-55.8899
40087,-17.7124,-58.4045,-55.8899
40097,-17.9626,-58.4229,-55.8960
40107,-18.2007,-58.7158,-55.6580
40117,-18.2800,-58.6731,-55.3833
40127,-18.1335,-59.0088,-55.5969
40137,-18.0237,-59.0759,-55.4260
40147,-17.8711,-59.7778,-54.7668
40157,-17.5232,-60.0464,-54.3884
40167,-17.2241,-61.0168,-53.9612
40177,-16.5833,-62.4146,-52.2095
40187,-16.4368,-63.1531,-51.7212
40197,-16.1438,-63.9954,-50.7385
40207,-15.5579,-64.8071,-49.8291
40217,-15.1184,-65.7959,-48.9685
40227,-14.5569,-66.4307,-48.2849
40237,-13.6902,-67.6025,-46.9788
40247,-12.6587,-68.5913,-45.3186
40257,-11.7615,-69.5129,-43.9148
40267,-10.8093,-70.6116,-42.6086
40277,-9.8389,-71.5332,-40.6433
40287,-8.6243,-72.3572,-39.1296
40297,-6.9031,-72.8699,-37.5732
40307,-5.1025,-73.5168,-35.5469
40317,-3.2715,-73.9807,-33.4778
40327,-1.7273,-74.4141,-31.7444
40337,-0.1770,-74.7314,-29.5288
40347,1.3550,-74.8047,-27.2095
40412,10.2173,-71.8140,-9.9060
40422,10.7727,-70.8313,-7.0557
40432,11.1877,-69.6045,-4.6814
40442,11.5356,-68.7012,-2.1057
40452,11.7371,-67.0349,0.5310
40462,12.3169,-65.2832,3.5645
40472,13.1958,-63.0005,5.8655
40482,14.2578,-60.5713,8.7280
40492,15.0269,-57.7393,11.0718
40502,15.2893,-55.0537,13.2996
40512,15.2283,-52.5208,15.4480
40522,15.1855,-50.7812,17.1204
40532,15.2039,-48.8586,18.4082
40542,14.8132,-47.3572,19.1956
40552,14.3921,-45.9473,20.1355
40562,13.8123,-44.8120,21.6492
40572,13.5254,-43.5730,22.2595
40582,12.9150,-41.8030,23.3154
40592,11.3403,-39.7522,25.0061
40602,9.5093,-37.5977,26.3916
40612,7.8613,-35.6506,27.3254
40622,6.7200,-33.7524,28.1738
40632,5.4199,-31.7932,29.2053
40642,4.0771,-30.0354,29.9561
40652,2.6489,-27.7039,30.3711
40662,1.5381,-25.6958,31.1768
40672,0.2502,-23.6633,31.6345
40682,-1.0376,-21.9238,31.6406
40692,-1.9836,-20.0989,31.6162
40702,-2.9724,-18.4814,31.8726
40712,-3.8940,-16.5894,31.7932
40722,-4.7241,-14.8071,31.5247
40732,-5.8105,-13.1226,31.4758
40742,-6.9946,-11.6821,31.4270
40752,-8.0994,-10.3210,30.6519
40762,-9.3567,-8.8257,30.7190
40772,-10.8154,-7.6233,30.1453
40782,-12.3901,-6.3599,29.8401
40792,-14.3982,-4.9866,29.0283
40802,-16.7419,-3.9124,28.5522
40812,-19.0247,-3.1982,27.8198
40822,-21.3806,-2.4597,27.2034
40832,-23.7488,-1.6846,25.9827
40842,-25.9583,-1.6113,25.5310
40852,-27.9663,-1.1169,24.4263
40862,-32.1716,-0.3479,22.0276
40872,-34.0332,0.0793,20.5200
40882,-35.7361,0.6714,19.0552
40892,-37.0789,0.8484,17.7673
40902,-38.3667,1.1902,16.5466
40912,-39.3250,1.2024,15.7593
40922,-40.0574,1.6296,14.8071
40932,-40.8264,1.8799,13.7573
40942,-41.6260,1.9043,12.9822
40952,-42.3645,2.1240,12.1277
40962,-43.2861,2.2644,10.7300
40972,-44.1895,1.9470,9.9548
40982,-44.8914,2.2644,8.8318
40992,-45.6116,2.3438,7.2937
41002,-46.2585,2.4658,6.3049
41012,-46.9788,2.6978,5.1147
41022,-47.5769,2.6794,3.6255
41032,-47.7661,2.9968,2.7283
41042,-48.0408,3.2166,2.1423
41052,-47.9797,3.8635,1.6174
41062,-47.8455,4.5471,0.6836
41072,-47.5891,5.2002,0.1404
41082,-47.5708,5.6091,-0.1404
41092,-47.5952,6.0730,-0.8545
41102,-47.7539,6.2927,-2.2095
41112,-47.9980,6.5308,-2.9602
41122,-47.9187,7.0129,-3.4424
41132,-47.6685,7.5073,-4.1931
41142,-47.2168,8.4229,-4.0222
41152,-46.6187,9.0332,-3.9001
41162,-45.7520,10.0037,-3.8208
41172,-44.9158,10.8826,-3.1616
41182,-43.9636,11.5112,-1.8921
41192,-42.8955,12.2925,-0.9216
41202,-41.9800,12.8601,-0.0793
41212,-40.8997,13.2263,0.9888
41222,-39.7827,13.8489,2.3132
41232,-38.5864,14.3005,3.6377
41242,-37.3047,14.8499,4.6448
41252,-35.9680,14.7095,6.2317
41262,-34.4788,14.3799,8.4717
41272,-33.2520,13.8916,10.4492
41282,-31.9519,12.7747,12.6404
41292,-30.5115,11.4502,15.3076
41302,-29.1077,9.7961,17.9504
41312,-27.7832,7.6782,20.1965
41322,-25.2502,2.3132,25.6042
41332,-24.1089,-1.0071,26.9897
41342,-23.0957,-4.0527,28.6011
41352,-22.3694,-8.1238,30.1514
41362,-21.5271,-11.7249,31.3965
41372,-20.7703,-15.3442,31.8726
41437,-17.9260,-33.3496,31.6162
41447,-17.7063,-35.2478,31.0120
41457,-17.4438,-37.0422,30.4932
41467,-17.0166,-39.0198,30.1941
41477,-16.4856,-40.7776,29.5044
41487,-15.9302,-42.1875,28.8147
41497,-15.2954,-43.7439,28.5400
41507,-14.7583,-44.9219,28.1189
41517,-13.8672,-45.9351,27.4963
41527,-13.1226,-46.6797,27.1790
41537,-12.2681,-47.3389,27.1057
41547,-11.6211,-47.7722,26.6785
41557,-10.5042,-47.6257,27.0325
41567,-10.0220,-47.3450,27.2522
41577,-9.7900,-47.1924,27.0813
41587,-9.6191,-47.4548,26.9226
41597,-9.4666,-47.7600,26.9104
41607,-9.1309,-48.1689,26.5564
41617,-8.9478,-48.7488,26.4160
41627,-8.6548,-49.2493,26.1536
41637,-8.2581,-49.7437,25.6775
41647,-7.8430,-50.4272,25.2258
41657,-7.1106,-51.1047,24.5850
41667,-6.3782,-51.5198,24.5422
41677,-5.1941,-52.1179,24.0356
41687,-3.2959,-52.9663,23.1445
41697,-0.4333,-53.8513,21.9727
41707,2.4841,-55.0659,20.5200
41717,5.6152,-56.1218,18.0298
41727,8.7341,-57.3181,15.5701
41737,11.7004,-58.6243,13.1042
41747,14.4165,-59.4299,10.2539
41757,16.4551,-60.1379,7.4219
41767,17.9260,-60.7483,5.2002
41777,19.1406,-61.3098,3.2410
41787,20.1660,-61.4685,1.4832
41797,21.3135,-61.7004,-0.9216
41807,22.2839,-62.0361,-2.7161
41817,23.5229,-62.1338,-5.3833
41827,24.7009,-62.2314,-9.5337
41837,25.7751,-62.2559,-13.2263
41847,26.5137,-62.2498,-17.6208
41857,26.8860,-61.9202,-21.4783
