 Time ,Vertical velocity ,Vertical acceleration ,Lateral velocity (m/s),Lateral acceleration ,Roll rate ,Pitch rate ,Yaw rate ,Mass (g),Rotational moment of inertia ,CP location (cm),CG location (cm),Thrust ,Drag force ,Axial drag coefficient ,Air pressure (mbar)
0.002,-0.00612,-3.06064,0,0,0,0,0,817.04973,0.00036,0,49.61964,5.5,0,2.76513,1013.25
0.004,0.0208,10.40312,0,0,0,0,0,817.02167,0.00036,0,49.61891,16.5,0,2.1311,1013.25
0.006,0.06854,23.86781,0,0,0,0,0,816.9936,0.00036,0,49.61818,27.5,0.00001,1.43693,1013.24999
0.008,0.1432,37.33339,0,0,0,0,0,816.96554,0.00036,0,49.61745,38.5,0.00003,1.3839,1013.24996
0.01,0.2448,50.79986,0,0,0,0,0,816.93747,0.00036,0,49.61672,49.5,0.00009,1.2569,1013.24992
0.012,0.38754,71.37565,0,0,0,0,0,816.82369,0.00036,0,49.61375,66.3,0.0002,1.10466,1013.24984
0.014,0.58564,99.0587,0,0,0,0,0,816.7099,0.00036,0,49.61079,88.9,0.00041,0.99491,1013.24973
0.016,0.83912,126.74928,0,0,0,0,0,816.59612,0.00036,0,49.60782,111.5,0.00077,0.91518,1013.24956
0.018,1.148,154.44732,0,0,0,0,0,816.48233,0.00036,0,49.60485,134.1,0.00136,0.85533,1013.24933
0.02,1.51228,182.15272,0,0,0,0,0,816.36855,0.00036,0,49.60189,156.7,0.00222,0.80887,1013.24902
0.022,1.90161,194.68721,0,0,0,0,0,816.20272,0.00036,0,49.59756,166.9,0.00337,0.77401,1013.24862
0.024,2.28563,192.03117,0,0,0,0,0,816.03689,0.00036,0,49.59323,164.7,0.0047,0.74822,1013.24812
0.026,2.66434,189.37383,0,0,0,0,0,815.87106,0.00036,0,49.5889,162.5,0.00622,0.72807,1013.24754
0.028,3.03774,186.71521,0,0,0,0,0,815.70523,0.00036,0,49.58457,160.3,0.0079,0.71173,1013.24688
0.03,3.40581,184.05531,0,0,0,0,0,815.53939,0.00036,0,49.58023,158.1,0.00974,0.69812,1013.24612
0.032,3.76905,181.63703,0,0,0,0,0,815.38377,0.00036,0,49.57616,156.1,0.01173,0.68653,1013.24528
0.034,4.12794,179.46299,0,0,0,0,0,815.22814,0.00036,0,49.57209,154.3,0.01386,0.67649,1013.24435
0.036,4.48248,177.28795,0,0,0,0,0,815.07252,0.00036,0,49.56802,152.5,0.01613,0.66766,1013.24334
0.038,4.83268,175.11191,0,0,0,0,0,814.91689,0.00036,0,49.56395,150.7,0.01853,0.65983,1013.24225
0.04,5.17851,172.9349,0,0,0,0,0,814.76127,0.00036,0,49.55987,148.9,0.02105,0.65282,1013.24108
0.042,5.51656,169.03474,0,0,0,0,0,814.62197,0.00036,0,49.55622,145.7,0.02366,0.64654,1013.23982
0.044,5.84336,163.41431,0,0,0,0,0,814.48267,0.00036,0,49.55257,141.1,0.02632,0.64096,1013.23849
0.046,6.15892,157.79191,0,0,0,0,0,814.34337,0.00036,0,49.54892,136.5,0.02901,0.63595,1013.23708
0.048,6.46323,152.16756,0,0,0,0,0,814.20407,0.00036,0,49.54527,131.9,0.03172,0.63143,1013.2356
0.05,6.75629,146.54128,0,0,0,0,0,814.06478,0.00036,0,49.54161,127.3,0.03444,0.62734,1013.23405
0.052,7.04423,143.98329,0,0,0,0,0,813.93211,0.00035,0,49.53813,125.2,0.03721,0.62356,1013.23243
0.054,7.3332,144.49634,0,0,0,0,0,813.79945,0.00035,0,49.53465,125.6,0.04009,0.61996,1013.23075
0.056,7.6232,145.00941,0,0,0,0,0,813.66678,0.00035,0,49.53117,126,0.04309,0.61653,1013.22899
0.058,7.91422,145.52252,0,0,0,0,0,813.53412,0.00035,0,49.52768,126.4,0.04619,0.61326,1013.22717
0.06,8.20627,146.03566,0,0,0,0,0,813.40145,0.00035,0,49.5242,126.8,0.04941,0.61014,1013.22528
0.062,8.49935,146.54882,0,0,0,0,0,813.26879,0.00035,0,49.52071,127.2,0.05275,0.60716,1013.22332
0.064,8.79345,147.06201,0,0,0,0,0,813.13613,0.00035,0,49.51722,127.6,0.05619,0.6043,1013.22129
0.066,9.08858,147.57523,0,0,0,0,0,813.00346,0.00035,0,49.51373,128,0.05976,0.60155,1013.21919
0.068,9.38474,148.08847,0,0,0,0,0,812.8708,0.00035,0,49.51024,128.4,0.06344,0.59892,1013.21703
0.07,9.68192,148.60173,0,0,0,0,0,812.73813,0.00035,0,49.50675,128.8,0.06723,0.59638,1013.21479
0.072,9.98013,149.11502,0,0,0,0,0,812.60547,0.00035,0,49.50326,129.2,0.07114,0.59394,1013.21249
0.074,10.27936,149.62833,0,0,0,0,0,812.4728,0.00035,0,49.49976,129.6,0.07517,0.59158,1013.21011
0.076,10.57963,150.14166,0,0,0,0,0,812.34014,0.00035,0,49.49627,130,0.07932,0.58931,1013.20766
0.078,10.88092,150.65501,0,0,0,0,0,812.20747,0.00035,0,49.49277,130.4,0.08359,0.58711,1013.20515
0.08,11.18323,151.16838,0,0,0,0,0,812.07481,0.00035,0,49.48928,130.8,0.08798,0.58499,1013.20256
0.082,11.48657,151.68177,0,0,0,0,0,811.94214,0.00035,0,49.48578,131.2,0.0925,0.58294,1013.1999
0.084,11.79094,152.19518,0,0,0,0,0,811.80948,0.00035,0,49.48228,131.6,0.09713,0.58095,1013.19717
0.086,12.09634,152.70822,0,0,0,0,0,811.67682,0.00035,0,49.47878,132,0.1022,0.58079,1013.19437
0.088,12.40276,153.22121,0,0,0,0,0,811.54415,0.00035,0,49.47528,132.4,0.10744,0.58076,1013.19149
0.09,12.71021,153.7342,0,0,0,0,0,811.41149,0.00035,0,49.47177,132.8,0.11282,0.58074,1013.18855
0.092,13.01868,154.24716,0,0,0,0,0,811.27882,0.00035,0,49.46827,133.2,0.11836,0.58072,1013.18553
0.094,13.32819,154.7601,0,0,0,0,0,811.14616,0.00035,0,49.46476,133.6,0.12405,0.5807,1013.18244
0.096,13.63871,155.27302,0,0,0,0,0,811.01349,0.00035,0,49.46126,134,0.1299,0.58068,1013.17928
0.098,13.95026,155.78592,0,0,0,0,0,810.88083,0.00035,0,49.45775,134.4,0.13589,0.58067,1013.17604
0.1,14.26284,156.2988,0,0,0,0,0,810.74816,0.00035,0,49.45424,134.8,0.14205,0.58065,1013.17273
0.102,14.5761,156.64062,0,0,0,0,0,810.60734,0.00035,0,49.45052,135.06,0.14835,0.58064,1013.16935
0.104,14.8897,156.80965,0,0,0,0,0,810.46651,0.00035,0,49.44679,135.18,0.1548,0.58063,1013.1659
0.106,15.20364,156.97855,0,0,0,0,0,810.32568,0.00035,0,49.44306,135.3,0.1614,0.58062,1013.16237
0.108,15.51791,157.14734,0,0,0,0,0,810.18485,0.00035,0,49.43933,135.42,0.16813,0.58061,1013.15876
0.11,15.83252,157.316,0,0,0,0,0,810.04402,0.00035,0,49.4356,135.54,0.17502,0.5806,1013.15509
0.112,16.14747,157.48455,0,0,0,0,0,809.90319,0.00035,0,49.43187,135.66,0.18205,0.5806,1013.15134
0.114,16.46276,157.65297,0,0,0,0,0,809.76236,0.00035,0,49.42813,135.78,0.18922,0.58059,1013.14751
0.116,16.77838,157.82127,0,0,0,0,0,809.62154,0.00035,0,49.4244,135.9,0.19655,0.58059,1013.14361
0.118,17.09434,157.98944,0,0,0,0,0,809.48071,0.00035,0,49.42066,136.02,0.20402,0.58059,1013.13964
0.12,17.41063,158.15749,0,0,0,0,0,809.33988,0.00035,0,49.41692,136.14,0.21164,0.58059,1013.13559
0.122,17.72726,158.32542,0,0,0,0,0,809.19905,0.00035,0,49.41319,136.26,0.2194,0.58059,1013.13147
0.125,18.20282,158.53999,0.00001,0.00233,0,0,0,808.98781,0.00035,62.61711,49.40757,136.41,0.23133,0.58059,1013.12515
0.1295,18.91756,158.86127,0.00002,0.00243,0,0,0,808.67094,0.00035,62.61757,49.39915,136.635,0.24986,0.5806,1013.11535
0.13625,19.99281,159.3419,0.00003,0.00257,0,0,0,808.19565,0.00035,62.61829,49.38651,136.9725,0.27908,0.58062,1013.09995
0.14625,21.5927,160.05413,0.00006,0.00279,0,0,0,807.4915,0.00035,62.61944,49.36775,137.475,0.32555,0.58067,1013.07557
0.15625,23.20111,160.88366,0.00009,0.00301,0,0,0,806.78736,0.00035,62.6207,49.34896,138.075,0.37589,0.58074,1013.0493
0.16625,24.8178,161.70978,0.00012,0.00312,0,0,0,806.08322,0.00035,62.62206,49.33013,138.675,0.43016,0.58082,1013.02114
0.17625,26.44274,162.53238,0.00015,0.00331,0,0,0,805.37908,0.00035,62.62352,49.31127,139.275,0.48841,0.58093,1012.99108
0.18625,28.07588,163.3514,0.00019,0.0035,0,0,0,804.67493,0.00035,62.62509,49.29238,139.875,0.55071,0.58106,1012.95911
0.19625,29.71721,164.16675,0.00022,0.00368,0,0,0,803.97079,0.00035,62.62677,49.27346,140.475,0.61711,0.5812,1012.92522
0.20625,31.36546,164.85925,0.00026,0.00386,0,0,0,803.25549,0.00035,62.62855,49.2542,140.97734,0.68763,0.58136,1012.8894
0.21625,33.01606,165.09198,0.0003,0.00404,0,0,0,802.53349,0.00035,62.63043,49.23472,141.1125,0.76211,0.58153,1012.85164
0.22625,34.66853,165.27635,0.00034,0.00422,0,0,0,801.81149,0.00035,62.63241,49.21521,141.2125,0.84055,0.58171,1012.81195
0.23625,36.32282,165.45608,0.00038,0.00439,0,0,0,801.08948,0.00035,62.6345,49.19567,141.3125,0.92298,0.58192,1012.77032
0.24625,37.97888,165.63114,0.00043,0.00456,0,0,0,800.36748,0.00035,62.63669,49.17609,141.4125,1.0094,0.58213,1012.72675
0.25625,39.63668,165.80148,0.00048,0.00472,0,0,0,799.64548,0.00035,62.63898,49.15648,141.5125,1.09983,0.58236,1012.68124
0.26625,41.29615,165.96709,0.00052,0.00488,0,0,0,798.92348,0.00035,62.64138,49.13683,141.6125,1.19431,0.5826,1012.63378
0.27625,42.95725,166.12791,0.00057,0.00504,0,0,0,798.20148,0.00035,62.64388,49.11714,141.7125,1.29284,0.58286,1012.58437
0.28625,44.61994,166.28392,0.00062,0.00519,0,0,0,797.47948,0.00035,62.64648,49.09742,141.8125,1.39544,0.58313,1012.53301
0.29625,46.28417,166.43507,0.00068,0.0056,0,0,0,796.75748,0.00035,62.64923,49.07766,141.9125,1.50214,0.58341,1012.4797
0.30625,47.94939,166.53229,0.00073,0.00608,0,0,0,796.03548,0.00035,62.6521,49.05787,141.97344,1.61292,0.58371,1012.42444
0.31625,49.61372,166.44003,0.0008,0.00661,0,0,0,795.31347,0.00035,62.65507,49.03804,141.8875,1.72766,0.58402,1012.36723
0.32625,51.27692,166.32493,0.00086,0.00718,0,0,0,794.59147,0.00035,62.65814,49.01818,141.7875,1.84636,0.58434,1012.30807
0.33625,52.93894,166.20464,0.00094,0.00778,0,0,0,793.86947,0.00035,62.66131,48.99828,141.6875,1.96902,0.58467,1012.24695
0.34625,54.59973,166.07914,0.00102,0.00849,0,0,0,793.14747,0.00035,62.6646,48.97834,141.5875,2.09563,0.58501,1012.18389
0.35625,56.25925,165.94842,0.00111,0.00924,0,0,0,792.42547,0.00035,62.66799,48.95837,141.4875,2.2262,0.58537,1012.11888
0.36625,57.91742,165.81246,0.0012,0.01,0,0,0,791.70347,0.00035,62.67148,48.93836,141.3875,2.36072,0.58574,1012.05193
0.37625,59.57422,165.67125,0.00131,0.01071,0,0,0,790.98147,0.00035,62.67505,48.91831,141.2875,2.4992,0.58612,1011.98303
0.38625,61.22957,165.52478,0.00142,0.01148,0,0,0,790.25947,0.00035,62.67873,48.89823,141.1875,2.64164,0.58651,1011.91219
0.39625,62.88343,165.37304,0.00154,0.01235,0,0,0,789.53746,0.00035,62.68251,48.87811,141.0875,2.78803,0.58692,1011.8394
0.40625,64.53499,165.13862,0.00167,0.01308,0,0,0,788.82981,0.00035,62.68631,48.85835,140.92891,2.93831,0.58733,1011.76468
0.41625,66.18138,164.61776,0.0018,0.01381,0,0,0,788.13077,0.00035,62.69019,48.8388,140.55,3.0922,0.58776,1011.68803
0.42625,67.82226,164.06466,0.00194,0.01449,0,0,0,787.43173,0.00035,62.69417,48.81922,140.15,3.24964,0.5882,1011.60945
0.43625,69.45757,163.5061,0.00209,0.01514,0,0,0,786.73269,0.00035,62.69823,48.7996,139.75,3.41061,0.58864,1011.52895
0.44625,71.08728,162.9421,0.00224,0.01569,0,0,0,786.03365,0.00035,62.7024,48.77994,139.35,3.57508,0.5891,1011.44653
0.45625,72.71131,162.37268,0.0024,0.01636,0,0,0,785.33461,0.00035,62.70664,48.76025,138.95,3.74301,0.58957,1011.3622
0.46625,74.32962,161.79787,0.00257,0.01679,0,0,0,784.63557,0.00035,62.711,48.74053,138.55,3.91438,0.59005,1011.27597
0.47625,75.94215,161.2177,0.00274,0.01736,0,0,0,783.93653,0.00035,62.71542,48.72077,138.15,4.08915,0.59053,1011.18785
0.48625,77.54886,160.63218,0.00291,0.01783,0,0,0,783.23749,0.00035,62.71994,48.70097,137.75,4.2673,0.59103,1011.09784
0.49625,79.14968,160.04135,0.00309,0.01833,0,0,0,782.53845,0.00035,62.72454,48.68114,137.35,4.44878,0.59154,1011.00595
0.50625,80.74456,159.44524,0.00327,0.01878,0,0,0,781.83941,0.00035,62.72922,48.66128,136.95,4.63357,0.59205,1010.91219
0.51625,82.33345,158.84386,0.00346,0.0194,0,0,0,781.14037,0.00035,62.73396,48.64138,136.55,4.82163,0.59258,1010.81656
0.52625,83.9163,158.23726,0.00366,0.01961,0,0,0,780.44133,0.00035,62.73883,48.62144,136.15,5.01293,0.59311,1010.71906
0.53625,85.49305,157.62545,0.00385,0.01967,0,0,0,779.74229,0.00035,62.7438,48.60147,135.75,5.20745,0.59366,1010.61972
0.54625,87.06366,157.00847,0.00405,0.01965,0,0,0,779.04325,0.00035,62.74884,48.58146,135.35,5.40513,0.59421,1010.51853
0.55625,88.62807,156.38635,0.00424,0.01962,0,0,0,778.34421,0.00035,62.75396,48.56141,134.95,5.60596,0.59477,1010.4155
0.56625,90.18624,155.75911,0.00444,0.0197,0,0,0,777.64517,0.00035,62.75913,48.54133,134.55,5.8099,0.59534,1010.31064
0.57625,91.7381,155.1268,0.00464,0.01953,0,0,0,776.94613,0.00035,62.76431,48.52122,134.15,6.0169,0.59592,1010.20396
0.58625,93.28361,154.48943,0.00483,0.01948,0,0,0,776.24709,0.00035,62.76956,48.50106,133.75,6.22694,0.59651,1010.09546
0.59625,94.82272,153.84704,0.00503,0.01941,0,0,0,775.54805,0.00035,62.77489,48.48087,133.35,6.43999,0.59711,1009.98515
0.60625,96.35536,153.19498,0.00522,0.01934,0,0,0,774.87134,0.00035,62.78029,48.46129,132.95,6.65599,0.59771,1009.87304
0.61625,97.88144,152.53519,0.00542,0.01962,0,0,0,774.20801,0.00035,62.78579,48.44207,132.55,6.87492,0.59833,1009.75914
0.62625,99.40089,151.87055,0.00561,0.01999,0,0,0,773.54469,0.00035,62.79137,48.42281,132.15,7.09672,0.59895,1009.64345
0.63625,100.91366,151.20109,0.00581,0.02049,0,0,0,772.88137,0.00035,62.79704,48.40352,131.75,7.32137,0.59958,1009.52598
0.64625,102.41972,150.52685,0.00602,0.02122,0,0,0,772.21805,0.00035,62.80278,48.3842,131.35,7.54883,0.60021,1009.40674
0.65625,103.91901,149.84786,0.00624,0.0222,0,0,0,771.55472,0.00035,62.80863,48.36484,130.95,7.77905,0.60086,1009.28574
0.66625,105.41148,149.16416,0.00646,0.0234,0,0,0,770.8914,0.00035,62.81452,48.34545,130.55,8.01201,0.60151,1009.16298
0.67625,106.89709,148.47579,0.0067,0.02447,0,0,0,770.22808,0.00035,62.82037,48.32602,130.15,8.24765,0.60217,1009.03848
0.68625,108.37579,147.78279,0.00695,0.0253,0,0,0,769.56476,0.00035,62.82628,48.30657,129.75,8.48594,0.60284,1008.91224
0.69625,109.84753,147.0852,0.00721,0.02624,0,0,0,768.90143,0.00035,62.83223,48.28708,129.35,8.72685,0.60351,1008.78427
0.70625,111.31228,146.38306,0.00748,0.02722,0,0,0,768.23811,0.00035,62.83826,48.26755,128.95,8.97032,0.60419,1008.65458
0.71625,112.76998,145.6764,0.00775,0.02795,0,-0.01223,0.00299,767.57479,0.00035,62.84436,48.24799,128.55,9.21633,0.60488,1008.52318
0.72625,114.22058,144.96528,0.00803,0.02835,0,-0.01134,0.00365,766.91146,0.00035,62.85053,48.2284,128.15,9.46483,0.60558,1008.39006
0.73625,115.66405,144.24973,0.00832,0.02841,0,-0.00193,0.00538,766.24814,0.00035,62.8568,48.20877,127.75,9.71577,0.60628,1008.25526
0.74625,117.10035,143.5298,0.0086,0.02844,0,0.00713,0.00944,765.58482,0.00035,62.86317,48.18911,127.35,9.96913,0.60699,1008.11876
0.75625,118.53085,142.94828,0.00888,0.02804,0,0,0,764.92947,0.00035,62.86963,48.16966,127.06068,10.2251,0.60771,1007.98058
0.76625,119.96095,142.90461,0.00915,0.02688,0,0,0,764.2789,0.00035,62.87625,48.15031,127.1875,10.48467,0.60843,1007.84073
0.77625,121.39111,142.90821,0.00942,0.02583,0,0,0,763.62834,0.00035,62.88276,48.13093,127.35417,10.74793,0.60917,1007.69919
0.78625,122.82128,142.90695,0.00967,0.02489,0,0,0,762.97777,0.00035,62.88926,48.11151,127.52083,11.01491,0.60991,1007.55598
0.79625,124.25142,142.90081,0.00991,0.02395,0,-0.02167,-0.00398,762.3272,0.00035,62.89586,48.09206,127.6875,11.2856,0.61067,1007.41109
0.80625,125.68147,142.88975,0.01014,0.02365,0,-0.00781,-0.00007,761.67664,0.00035,62.90259,48.07258,127.85417,11.56003,0.61144,1007.26453
0.81625,127.07605,139.32882,0.01037,0.02317,0,0.01088,0.00041,761.1329,0.00035,62.90926,48.05628,125.33203,11.83126,0.6122,1007.11631
0.82625,128.30221,122.49884,0.01059,0.02298,0,0.01109,-0.00997,760.65327,0.00035,62.91536,48.04187,112.7,12.07253,0.61287,1006.96655
0.83625,129.3474,104.41849,0.01081,0.02306,0,0.01592,-0.01584,760.17364,0.00035,62.9206,48.02745,99.1,12.28019,0.61346,1006.81546
0.84625,130.21184,86.3609,0.01103,0.02339,0,0,0,759.694,0.00035,62.92502,48.01301,85.5,12.45322,0.61394,1006.66325
0.85625,130.89578,68.3272,0.01126,0.02425,0,0,0,759.21437,0.00035,62.92856,47.99855,71.9,12.59078,0.61433,1006.51013
0.86625,131.40543,50.9072,0.01149,0.02404,0,0,0,758.91492,0.00035,62.93112,47.98951,58.75898,12.69345,0.61462,1006.35631
0.87625,131.76367,35.78232,0.01173,0.02412,0,-0.03074,-0.00644,758.72358,0.00035,62.93281,47.98374,47.34375,12.76544,0.61482,1006.20199
0.88625,131.97299,20.90781,0.01196,0.02332,0,-0.02292,0.00011,758.53223,0.00035,62.93381,47.97796,36.09375,12.80696,0.61495,1006.04733
0.89625,132.0337,6.06611,0.01218,0.02238,0,-0.00145,0.00323,758.34089,0.00035,62.93406,47.97217,24.84375,12.81791,0.61498,1005.89251
0.90625,131.96736,-6.62361,0.01239,0.02079,0,0.00684,0.00223,758.24522,0.00035,62.93374,47.96928,15.20508,12.80267,0.61494,1005.7377
0.91625,131.85407,-11.3124,0.01258,0.01952,0,0.00027,-0.01003,758.20695,0.00035,62.93325,47.96812,11.625,12.7778,0.61488,1005.58299
0.92625,131.7016,-15.22599,0.01277,0.01771,0,0.00537,-0.01093,758.16868,0.00035,62.93256,47.96696,8.625,12.7449,0.61479,1005.42843
0.93625,131.51004,-19.12947,0.01293,0.01637,0,0,0,758.13041,0.00035,62.93166,47.96581,5.625,12.70404,0.61469,1005.27408
0.94625,131.27949,-23.02294,0.01309,0.01471,0,0,0,758.09214,0.00035,62.93057,47.96465,2.625,12.6553,0.61456,1005.11998
0.95,131.183,-25.71711,0.01314,0.01414,0,0,0,758.07779,0.00035,62.93009,47.96421,0.5625,12.635,0.6145,1005.06226
0.95562,131.03428,-26.41792,0.01322,0.01368,0,0,0,758.07779,0.00035,62.92935,47.96421,0,12.60377,0.61442,1004.97577
0.96406,130.81164,-26.35637,0.01333,0.01314,0,0,0,758.07779,0.00035,62.92819,47.96421,0,12.55711,0.61429,1004.84621
0.97406,130.54844,-26.28378,0.01346,0.01269,0,-0.01091,-0.01932,758.07779,0.00035,62.92681,47.96421,0,12.50209,0.61415,1004.69294
0.98406,130.28597,-26.21158,0.01359,0.01263,0,-0.0016,-0.01678,758.07779,0.00035,62.92546,47.96421,0,12.44736,0.614,1004.53998
0.99406,130.02421,-26.13977,0.01371,0.01294,0,0.01002,-0.02151,758.07779,0.00035,62.92411,47.96421,0,12.39292,0.61385,1004.38733
1.00406,129.76317,-26.06834,0.01384,0.01333,0,0.00167,-0.01327,758.07779,0.00035,62.92281,47.96421,0,12.33878,0.61371,1004.23499
1.01406,129.50284,-25.99729,0.01397,0.01397,0,0.01447,-0.01957,758.07779,0.00035,62.92153,47.96421,0,12.28492,0.61356,1004.08295
1.02406,129.24322,-25.92663,0.01411,0.01477,0,0.01948,-0.03084,758.07779,0.00035,62.92033,47.96421,0,12.23135,0.61342,1003.93122
1.03406,128.98431,-25.85633,0.01426,0.01585,0,0,0,758.07779,0.00035,62.91913,47.96421,0,12.17807,0.61327,1003.77979
1.04406,128.72609,-25.78641,0.01443,0.01663,0,0,0,758.07779,0.00035,62.91789,47.96421,0,12.12506,0.61313,1003.62867
1.05406,128.46858,-25.71686,0.0146,0.01739,0,-0.02028,-0.01076,758.07779,0.00035,62.91652,47.96421,0,12.07234,0.61299,1003.47784
1.06406,128.21176,-25.64768,0.01477,0.01757,0,-0.01668,-0.00696,758.07779,0.00035,62.9152,47.96421,0,12.0199,0.61285,1003.32732
1.07406,127.95562,-25.57887,0.01494,0.01734,0,-0.01637,-0.01092,758.07779,0.00035,62.9139,47.96421,0,11.96774,0.61271,1003.1771
1.08406,127.70018,-25.51041,0.01511,0.01687,0,-0.00131,-0.01882,758.07779,0.00035,62.91263,47.96421,0,11.91585,0.61257,1003.02718
1.09406,127.44541,-25.44232,0.01527,0.0163,0,0.01381,-0.01866,758.07779,0.00035,62.91143,47.96421,0,11.86423,0.61243,1002.87756
1.10406,127.19133,-25.37458,0.01542,0.01477,0,0.01175,-0.01719,758.07779,0.00035,62.91027,47.96421,0,11.81288,0.61229,1002.72824
1.11406,126.93792,-25.3072,0.01556,0.01357,0,0.0199,-0.02404,758.07779,0.00035,62.90912,47.96421,0,11.7618,0.61215,1002.57921
1.12406,126.68518,-25.24017,0.01569,0.01221,0,0,0,758.07779,0.00035,62.90795,47.96421,0,11.71099,0.61202,1002.43048
1.13406,126.43312,-25.17348,0.01581,0.01165,0,-0.02299,-0.02271,758.07779,0.00035,62.90666,47.96421,0,11.66044,0.61188,1002.28205
1.14406,126.18171,-25.10715,0.01592,0.01157,0,-0.02008,-0.01468,758.07779,0.00035,62.90533,47.96421,0,11.61016,0.61175,1002.13391
1.15406,125.93097,-25.04116,0.01603,0.0117,0,-0.00253,-0.02857,758.07779,0.00035,62.90405,47.96421,0,11.56014,0.61161,1001.98607
1.16406,125.68089,-24.97551,0.01614,0.01261,0,-0.00086,-0.01282,758.07779,0.00035,62.90286,47.96421,0,11.51038,0.61148,1001.83852
1.17406,125.43146,-24.9102,0.01626,0.01316,0,0.01676,-0.02444,758.07779,0.00035,62.90173,47.96421,0,11.46087,0.61134,1001.69126
1.18406,125.18268,-24.84523,0.0164,0.01381,0,0.03019,-0.02777,758.07779,0.00035,62.90067,47.96421,0,11.41162,0.61121,1001.5443
1.19406,124.93456,-24.7806,0.01654,0.01498,0,0,0,758.07779,0.00035,62.8996,47.96421,0,11.36262,0.61108,1001.39763
1.20406,124.68707,-24.71629,0.01669,0.01587,0,0,0,758.07779,0.00035,62.89847,47.96421,0,11.31388,0.61095,1001.25124
1.21406,124.44023,-24.65232,0.01686,0.01733,0,-0.04655,-0.02146,758.07779,0.00035,62.89709,47.96421,0,11.26538,0.61082,1001.10515
1.22406,124.19402,-24.58867,0.01703,0.01834,0,-0.02994,-0.02029,758.07779,0.00035,62.89574,47.96421,0,11.21714,0.61068,1000.95935
1.23406,123.94845,-24.52535,0.01721,0.01867,0,-0.032,-0.00228,758.07779,0.00035,62.89449,47.96421,0,11.16914,0.61056,1000.81383
1.24406,123.70352,-24.46236,0.0174,0.01904,0,-0.01482,0.0022,758.07779,0.00035,62.89327,47.96421,0,11.12138,0.61043,1000.66861
1.25406,123.45921,-24.39968,0.01758,0.0183,0,0.01247,0.00842,758.07779,0.00035,62.89219,47.96421,0,11.07387,0.6103,1000.52367
1.26406,123.21552,-24.33732,0.01775,0.01707,0,0.01881,0.01038,758.07779,0.00035,62.89119,47.96421,0,11.0266,0.61017,1000.37901
1.27406,122.97246,-24.27528,0.01791,0.01587,0,0.0404,0.00961,758.07779,0.00035,62.89025,47.96421,0,10.97958,0.61004,1000.23464
1.28406,122.73001,-24.21355,0.01806,0.01387,0,0,0,758.07779,0.00035,62.88941,47.96421,0,10.93278,0.60992,1000.09056
1.29406,122.48819,-24.15214,0.01819,0.01237,0,0,0,758.07779,0.00035,62.88823,47.96421,0,10.88623,0.60979,999.94676
1.30406,122.24697,-24.09103,0.01831,0.01123,0,-0.03703,-0.01721,758.07779,0.00035,62.88689,47.96421,0,10.83991,0.60966,999.80324
1.31406,122.00637,-24.03023,0.01841,0.01092,0,-0.02334,0.00099,758.07779,0.00035,62.88558,47.96421,0,10.79382,0.60954,999.66001
1.32406,121.76637,-23.96974,0.01851,0.01041,0,-0.00475,0.00059,758.07779,0.00035,62.88434,47.96421,0,10.74797,0.60942,999.51706
1.33406,121.52697,-23.90955,0.0186,0.00996,0,-0.00015,-0.01432,758.07779,0.00035,62.88323,47.96421,0,10.70234,0.60929,999.37439
1.34406,121.28817,-23.84967,0.01869,0.01056,0,0.01339,-0.0102,758.07779,0.00035,62.88222,47.96421,0,10.65695,0.60917,999.232
1.35406,121.04997,-23.79008,0.01879,0.01108,0,0.04276,-0.00577,758.07779,0.00035,62.88125,47.96421,0,10.61178,0.60905,999.08989
1.36406,120.81237,-23.73079,0.0189,0.01185,0,0.05007,-0.00368,758.07779,0.00035,62.8804,47.96421,0,10.56684,0.60892,998.94805
1.37406,120.57536,-23.67179,0.01903,0.01292,0,0,0,758.07779,0.00035,62.87959,47.96421,0,10.52212,0.6088,998.8065
1.38406,120.33893,-23.61309,0.01916,0.01435,0,0,0,758.07779,0.00035,62.87834,47.96421,0,10.47762,0.60868,998.66522
1.39406,120.1031,-23.55468,0.01931,0.01561,0,-0.03329,0.01121,758.07779,0.00035,62.87705,47.96421,0,10.43334,0.60856,998.52422
1.40406,119.86784,-23.49656,0.01947,0.01637,0,-0.03045,0.00277,758.07779,0.00035,62.87587,47.96421,0,10.38928,0.60844,998.3835
1.41406,119.63316,-23.43873,0.01963,0.01691,0,-0.00946,0.01283,758.07779,0.00035,62.87473,47.96421,0,10.34545,0.60832,998.24305
1.42406,119.39906,-23.38118,0.0198,0.01688,0,0.00208,0.01654,758.07779,0.00035,62.87368,47.96421,0,10.30182,0.60821,998.10288
1.43406,119.16554,-23.32392,0.01996,0.01644,0,0.0166,0.02141,758.07779,0.00035,62.87273,47.96421,0,10.25841,0.60809,997.96298
1.44406,118.93258,-23.26694,0.02012,0.01555,0,0.01618,0.02494,758.07779,0.00035,62.87184,47.96421,0,10.21522,0.60797,997.82336
1.45406,118.7002,-23.21023,0.02027,0.01473,0,0,0,758.07779,0.00035,62.87094,47.96421,0,10.17224,0.60785,997.68401
1.46406,118.46838,-23.15381,0.02041,0.01393,0,0,0,758.07779,0.00035,62.8699,47.96421,0,10.12947,0.60774,997.54493
1.47406,118.23712,-23.09766,0.02055,0.01328,0,-0.02993,0.01314,758.07779,0.00035,62.86878,47.96421,0,10.0869,0.60762,997.40612
